PS C:\Users\mael\Desktop\UQAC\Deep learning\Projet\Tests> python.exe .\v4-noalign-v3.py
Files source: ['train-00000-of-00044.parquet', 'train-00001-of-00044.parquet', 'train-00002-of-00044.parquet', 'train-00003-of-00044.parquet', 'train-00004-of-00044.parquet', 'train-00005-of-00044.parquet']
Processing file: dataset/train-00000-of-00044.parquet
Dataframe shape: (21563, 5)
Processing file: dataset/train-00001-of-00044.parquet
Dataframe shape: (21563, 5)
Processing file: dataset/train-00002-of-00044.parquet
Dataframe shape: (21563, 5)
Processing file: dataset/train-00003-of-00044.parquet
Dataframe shape: (21563, 5)
Processing file: dataset/train-00004-of-00044.parquet
Dataframe shape: (21563, 5)
Processing file: dataset/train-00005-of-00044.parquet
Dataframe shape: (21562, 5)
Total dataset size: 129377
Shuffling dataset...
MediumASR(
  (conv1): Conv2d(1, 32, kernel_size=(11, 41), stride=(2, 2), padding=(5, 20), bias=False)
  (bn1): BatchNorm2d(32, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (conv2): Conv2d(32, 32, kernel_size=(11, 21), stride=(1, 2), padding=(5, 10), bias=False)
  (bn2): BatchNorm2d(32, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (lstm1): LSTM(160, 128, batch_first=True, bidirectional=True)
  (lstm2): LSTM(256, 128, batch_first=True, bidirectional=True)
  (lstm3): LSTM(256, 128, batch_first=True, bidirectional=True)
  (lstm4): LSTM(256, 128, batch_first=True, bidirectional=True)
  (lstm5): LSTM(256, 128, batch_first=True, bidirectional=True)
  (dense1): Linear(in_features=256, out_features=256, bias=True)
[19-03 06:24] Epoch [8/100], Batch [1600/3639], Train Loss (last batch group): 2.7041
[19-03 06:26] Epoch [8/100], Batch [1700/3639], Train Loss (last batch group): 2.6919
[19-03 06:27] Epoch [8/100], Batch [1800/3639], Train Loss (last batch group): 2.6544
[19-03 06:29] Epoch [8/100], Batch [1900/3639], Train Loss (last batch group): 2.6347
[19-03 06:31] Epoch [8/100], Batch [2000/3639], Train Loss (last batch group): 2.6441
[19-03 06:32] Epoch [8/100], Batch [2100/3639], Train Loss (last batch group): 2.6482
[19-03 06:34] Epoch [8/100], Batch [2200/3639], Train Loss (last batch group): 2.6395
[19-03 06:35] Epoch [8/100], Batch [2300/3639], Train Loss (last batch group): 2.6528
[19-03 06:37] Epoch [8/100], Batch [2400/3639], Train Loss (last batch group): 2.6511
[19-03 06:39] Epoch [8/100], Batch [2500/3639], Train Loss (last batch group): 2.6427
[19-03 06:40] Epoch [8/100], Batch [2600/3639], Train Loss (last batch group): 2.6437
[19-03 06:42] Epoch [8/100], Batch [2700/3639], Train Loss (last batch group): 2.6371
[19-03 06:44] Epoch [8/100], Batch [2800/3639], Train Loss (last batch group): 2.6386
[19-03 06:45] Epoch [8/100], Batch [2900/3639], Train Loss (last batch group): 2.6394
[19-03 06:47] Epoch [8/100], Batch [3000/3639], Train Loss (last batch group): 2.6399
[19-03 06:49] Epoch [8/100], Batch [3100/3639], Train Loss (last batch group): 2.6336
[19-03 06:50] Epoch [8/100], Batch [3200/3639], Train Loss (last batch group): 2.6346
[19-03 06:52] Epoch [8/100], Batch [3300/3639], Train Loss (last batch group): 2.6354
[19-03 06:53] Epoch [8/100], Batch [3400/3639], Train Loss (last batch group): 2.6364
[19-03 06:55] Epoch [8/100], Batch [3500/3639], Train Loss (last batch group): 2.6418
[19-03 06:57] Epoch [8/100], Batch [3600/3639], Train Loss (last batch group): 2.6357
[19-03 06:57] Epoch [8/100] - Average Train Loss: 2.6518
Epoch [8/100] - Validation Loss: 2.6199
[19-03 07:03] Epoch [9/100], Batch [100/3639], Train Loss (last batch group): 2.6569
[19-03 07:05] Epoch [9/100], Batch [200/3639], Train Loss (last batch group): 2.6274
[19-03 07:07] Epoch [9/100], Batch [300/3639], Train Loss (last batch group): 2.6273
[19-03 07:08] Epoch [9/100], Batch [400/3639], Train Loss (last batch group): 2.6355
[19-03 07:10] Epoch [9/100], Batch [500/3639], Train Loss (last batch group): 2.6272
[19-03 07:12] Epoch [9/100], Batch [600/3639], Train Loss (last batch group): 2.6346
[19-03 07:13] Epoch [9/100], Batch [700/3639], Train Loss (last batch group): 2.6270
[19-03 07:15] Epoch [9/100], Batch [800/3639], Train Loss (last batch group): 2.6313
[19-03 07:16] Epoch [9/100], Batch [900/3639], Train Loss (last batch group): 2.6357
[19-03 07:18] Epoch [9/100], Batch [1000/3639], Train Loss (last batch group): 2.6339
[19-03 07:20] Epoch [9/100], Batch [1100/3639], Train Loss (last batch group): 2.6327
[19-03 07:21] Epoch [9/100], Batch [1200/3639], Train Loss (last batch group): 2.6326
[19-03 07:23] Epoch [9/100], Batch [1300/3639], Train Loss (last batch group): 2.6429
[19-03 07:25] Epoch [9/100], Batch [1400/3639], Train Loss (last batch group): 2.6303
[19-03 07:26] Epoch [9/100], Batch [1500/3639], Train Loss (last batch group): 2.6329
[19-03 07:28] Epoch [9/100], Batch [1600/3639], Train Loss (last batch group): 2.6297
[19-03 07:30] Epoch [9/100], Batch [1700/3639], Train Loss (last batch group): 4.0937
[19-03 07:31] Epoch [9/100], Batch [1800/3639], Train Loss (last batch group): 6.0227
[19-03 07:33] Epoch [9/100], Batch [1900/3639], Train Loss (last batch group): 2.7366
[19-03 07:34] Epoch [9/100], Batch [2000/3639], Train Loss (last batch group): 2.6664
[19-03 07:36] Epoch [9/100], Batch [2100/3639], Train Loss (last batch group): 2.6359
[19-03 07:38] Epoch [9/100], Batch [2200/3639], Train Loss (last batch group): 2.6154
[19-03 07:39] Epoch [9/100], Batch [2300/3639], Train Loss (last batch group): 2.6181
[19-03 07:41] Epoch [9/100], Batch [2400/3639], Train Loss (last batch group): 2.6132
[19-03 07:43] Epoch [9/100], Batch [2500/3639], Train Loss (last batch group): 2.6144
[19-03 07:44] Epoch [9/100], Batch [2600/3639], Train Loss (last batch group): 2.6093
[19-03 07:46] Epoch [9/100], Batch [2700/3639], Train Loss (last batch group): 2.5962
[19-03 07:48] Epoch [9/100], Batch [2800/3639], Train Loss (last batch group): 2.6015
[19-03 07:49] Epoch [9/100], Batch [2900/3639], Train Loss (last batch group): 2.6050
[19-03 07:51] Epoch [9/100], Batch [3000/3639], Train Loss (last batch group): 2.6023
[19-03 07:52] Epoch [9/100], Batch [3100/3639], Train Loss (last batch group): 2.5970
[19-03 07:54] Epoch [9/100], Batch [3200/3639], Train Loss (last batch group): 2.5937
[19-03 07:56] Epoch [9/100], Batch [3300/3639], Train Loss (last batch group): 2.6046
[19-03 07:57] Epoch [9/100], Batch [3400/3639], Train Loss (last batch group): 2.6006
[19-03 07:59] Epoch [9/100], Batch [3500/3639], Train Loss (last batch group): 2.5962
[19-03 08:01] Epoch [9/100], Batch [3600/3639], Train Loss (last batch group): 2.5870
[19-03 08:01] Epoch [9/100] - Average Train Loss: 2.7573
Epoch [9/100] - Validation Loss: 2.5857
[19-03 08:07] Epoch [10/100], Batch [100/3639], Train Loss (last batch group): 2.6191
[19-03 08:09] Epoch [10/100], Batch [200/3639], Train Loss (last batch group): 2.5915
[19-03 08:11] Epoch [10/100], Batch [300/3639], Train Loss (last batch group): 2.5903
[19-03 08:12] Epoch [10/100], Batch [400/3639], Train Loss (last batch group): 2.5915
[19-03 08:14] Epoch [10/100], Batch [500/3639], Train Loss (last batch group): 2.5910
[19-03 08:15] Epoch [10/100], Batch [600/3639], Train Loss (last batch group): 2.5957
[19-03 08:17] Epoch [10/100], Batch [700/3639], Train Loss (last batch group): 2.5896
[19-03 08:19] Epoch [10/100], Batch [800/3639], Train Loss (last batch group): 2.5840
[19-03 08:20] Epoch [10/100], Batch [900/3639], Train Loss (last batch group): 2.5925
[19-03 08:22] Epoch [10/100], Batch [1000/3639], Train Loss (last batch group): 2.5932
[19-03 08:24] Epoch [10/100], Batch [1100/3639], Train Loss (last batch group): 2.5894
[19-03 08:25] Epoch [10/100], Batch [1200/3639], Train Loss (last batch group): 2.5955
[19-03 08:27] Epoch [10/100], Batch [1300/3639], Train Loss (last batch group): 2.5939
[19-03 08:29] Epoch [10/100], Batch [1400/3639], Train Loss (last batch group): 2.5921
[19-03 08:30] Epoch [10/100], Batch [1500/3639], Train Loss (last batch group): 2.6000
[19-03 08:32] Epoch [10/100], Batch [1600/3639], Train Loss (last batch group): 2.6089
[19-03 08:34] Epoch [10/100], Batch [1700/3639], Train Loss (last batch group): 2.6059
[19-03 08:35] Epoch [10/100], Batch [1800/3639], Train Loss (last batch group): 2.5738
[19-03 08:37] Epoch [10/100], Batch [1900/3639], Train Loss (last batch group): 2.5448
[19-03 08:38] Epoch [10/100], Batch [2000/3639], Train Loss (last batch group): 2.5520
[19-03 08:40] Epoch [10/100], Batch [2100/3639], Train Loss (last batch group): 2.5400
[19-03 08:42] Epoch [10/100], Batch [2200/3639], Train Loss (last batch group): 2.5482
[19-03 08:43] Epoch [10/100], Batch [2300/3639], Train Loss (last batch group): 2.5443
[19-03 08:45] Epoch [10/100], Batch [2400/3639], Train Loss (last batch group): 2.5413
[19-03 08:47] Epoch [10/100], Batch [2500/3639], Train Loss (last batch group): 2.5389
[19-03 08:48] Epoch [10/100], Batch [2600/3639], Train Loss (last batch group): 2.5430
[19-03 08:50] Epoch [10/100], Batch [2700/3639], Train Loss (last batch group): 2.5378
[19-03 08:51] Epoch [10/100], Batch [2800/3639], Train Loss (last batch group): 2.5478
[19-03 08:53] Epoch [10/100], Batch [2900/3639], Train Loss (last batch group): 2.5361
[19-03 08:55] Epoch [10/100], Batch [3000/3639], Train Loss (last batch group): 2.5484
[19-03 08:56] Epoch [10/100], Batch [3100/3639], Train Loss (last batch group): 2.5354
[19-03 08:58] Epoch [10/100], Batch [3200/3639], Train Loss (last batch group): 2.5365
[19-03 09:00] Epoch [10/100], Batch [3300/3639], Train Loss (last batch group): 2.5392
[19-03 09:01] Epoch [10/100], Batch [3400/3639], Train Loss (last batch group): 2.5446
[19-03 09:03] Epoch [10/100], Batch [3500/3639], Train Loss (last batch group): 2.5348
[19-03 09:04] Epoch [10/100], Batch [3600/3639], Train Loss (last batch group): 2.5343
[19-03 09:05] Epoch [10/100] - Average Train Loss: 2.5669
Epoch [10/100] - Validation Loss: 2.5280
[19-03 09:11] Epoch [11/100], Batch [100/3639], Train Loss (last batch group): 2.5593
[19-03 09:13] Epoch [11/100], Batch [200/3639], Train Loss (last batch group): 2.5304
[19-03 09:14] Epoch [11/100], Batch [300/3639], Train Loss (last batch group): 2.5344
[19-03 09:16] Epoch [11/100], Batch [400/3639], Train Loss (last batch group): 2.5308
[19-03 09:18] Epoch [11/100], Batch [500/3639], Train Loss (last batch group): 2.5400
[19-03 09:19] Epoch [11/100], Batch [600/3639], Train Loss (last batch group): 2.5357
[19-03 09:21] Epoch [11/100], Batch [700/3639], Train Loss (last batch group): 2.5302
[19-03 09:23] Epoch [11/100], Batch [800/3639], Train Loss (last batch group): 2.5333
[19-03 09:24] Epoch [11/100], Batch [900/3639], Train Loss (last batch group): 2.5376
[19-03 09:26] Epoch [11/100], Batch [1000/3639], Train Loss (last batch group): 2.5307
[19-03 09:27] Epoch [11/100], Batch [1100/3639], Train Loss (last batch group): 2.5255
[19-03 09:29] Epoch [11/100], Batch [1200/3639], Train Loss (last batch group): 2.5359
[19-03 09:31] Epoch [11/100], Batch [1300/3639], Train Loss (last batch group): 2.5273
[19-03 09:32] Epoch [11/100], Batch [1400/3639], Train Loss (last batch group): 2.5355
[19-03 09:34] Epoch [11/100], Batch [1500/3639], Train Loss (last batch group): 2.5406
[19-03 09:36] Epoch [11/100], Batch [1600/3639], Train Loss (last batch group): 2.5252
[19-03 09:37] Epoch [11/100], Batch [1700/3639], Train Loss (last batch group): 2.5472
[19-03 09:39] Epoch [11/100], Batch [1800/3639], Train Loss (last batch group): 2.5404
[19-03 09:41] Epoch [11/100], Batch [1900/3639], Train Loss (last batch group): 2.5321
[19-03 09:42] Epoch [11/100], Batch [2000/3639], Train Loss (last batch group): 2.5404
[19-03 09:44] Epoch [11/100], Batch [2100/3639], Train Loss (last batch group): 2.5265
[19-03 09:45] Epoch [11/100], Batch [2200/3639], Train Loss (last batch group): 2.5352
[19-03 09:47] Epoch [11/100], Batch [2300/3639], Train Loss (last batch group): 2.5330
[19-03 09:49] Epoch [11/100], Batch [2400/3639], Train Loss (last batch group): 2.5301
[19-03 09:50] Epoch [11/100], Batch [2500/3639], Train Loss (last batch group): 2.5302
[19-03 09:52] Epoch [11/100], Batch [2600/3639], Train Loss (last batch group): 2.5298
[19-03 09:54] Epoch [11/100], Batch [2700/3639], Train Loss (last batch group): 2.5362
[19-03 09:55] Epoch [11/100], Batch [2800/3639], Train Loss (last batch group): 2.5345
[19-03 09:57] Epoch [11/100], Batch [2900/3639], Train Loss (last batch group): 2.5337
[19-03 09:59] Epoch [11/100], Batch [3000/3639], Train Loss (last batch group): 2.5319
[19-03 10:00] Epoch [11/100], Batch [3100/3639], Train Loss (last batch group): 2.5341
[19-03 10:02] Epoch [11/100], Batch [3200/3639], Train Loss (last batch group): 2.5370
[19-03 10:03] Epoch [11/100], Batch [3300/3639], Train Loss (last batch group): 2.5328
[19-03 10:05] Epoch [11/100], Batch [3400/3639], Train Loss (last batch group): 2.5347
[19-03 10:07] Epoch [11/100], Batch [3500/3639], Train Loss (last batch group): 2.5363
[19-03 10:08] Epoch [11/100], Batch [3600/3639], Train Loss (last batch group): 2.5304
[19-03 10:09] Epoch [11/100] - Average Train Loss: 2.5337
Epoch [11/100] - Validation Loss: 2.5207
[19-03 10:15] Epoch [12/100], Batch [100/3639], Train Loss (last batch group): 2.5581
[19-03 10:17] Epoch [12/100], Batch [200/3639], Train Loss (last batch group): 2.5353
[19-03 10:18] Epoch [12/100], Batch [300/3639], Train Loss (last batch group): 2.5269
[19-03 10:20] Epoch [12/100], Batch [400/3639], Train Loss (last batch group): 2.5277
[19-03 10:22] Epoch [12/100], Batch [500/3639], Train Loss (last batch group): 2.5295
[19-03 10:23] Epoch [12/100], Batch [600/3639], Train Loss (last batch group): 2.5311
[19-03 10:25] Epoch [12/100], Batch [700/3639], Train Loss (last batch group): 2.5313
[19-03 10:27] Epoch [12/100], Batch [800/3639], Train Loss (last batch group): 2.5357
[19-03 10:28] Epoch [12/100], Batch [900/3639], Train Loss (last batch group): 2.5372
[19-03 10:30] Epoch [12/100], Batch [1000/3639], Train Loss (last batch group): 2.5275
[19-03 10:31] Epoch [12/100], Batch [1100/3639], Train Loss (last batch group): 2.5392
[19-03 10:33] Epoch [12/100], Batch [1200/3639], Train Loss (last batch group): 2.5411
[19-03 10:35] Epoch [12/100], Batch [1300/3639], Train Loss (last batch group): 2.5367
[19-03 10:36] Epoch [12/100], Batch [1400/3639], Train Loss (last batch group): 2.5375
[19-03 10:38] Epoch [12/100], Batch [1500/3639], Train Loss (last batch group): 2.5356
[19-03 10:40] Epoch [12/100], Batch [1600/3639], Train Loss (last batch group): 2.5380
[19-03 10:41] Epoch [12/100], Batch [1700/3639], Train Loss (last batch group): 2.5356
[19-03 10:43] Epoch [12/100], Batch [1800/3639], Train Loss (last batch group): 2.5383
[19-03 10:45] Epoch [12/100], Batch [1900/3639], Train Loss (last batch group): 2.5458
[19-03 10:46] Epoch [12/100], Batch [2000/3639], Train Loss (last batch group): 2.5291
[19-03 10:48] Epoch [12/100], Batch [2100/3639], Train Loss (last batch group): 2.5359
[19-03 10:49] Epoch [12/100], Batch [2200/3639], Train Loss (last batch group): 2.5271
[19-03 10:51] Epoch [12/100], Batch [2300/3639], Train Loss (last batch group): 2.5340
[19-03 10:53] Epoch [12/100], Batch [2400/3639], Train Loss (last batch group): 2.5430
[19-03 10:54] Epoch [12/100], Batch [2500/3639], Train Loss (last batch group): 2.5419
[19-03 10:56] Epoch [12/100], Batch [2600/3639], Train Loss (last batch group): 2.5272
[19-03 10:58] Epoch [12/100], Batch [2700/3639], Train Loss (last batch group): 2.5607
[19-03 10:59] Epoch [12/100], Batch [2800/3639], Train Loss (last batch group): 2.5351
[19-03 11:01] Epoch [12/100], Batch [2900/3639], Train Loss (last batch group): 2.5308
[19-03 11:02] Epoch [12/100], Batch [3000/3639], Train Loss (last batch group): 2.5489
[19-03 11:04] Epoch [12/100], Batch [3100/3639], Train Loss (last batch group): 2.5255
[19-03 11:06] Epoch [12/100], Batch [3200/3639], Train Loss (last batch group): 2.5324
[19-03 11:07] Epoch [12/100], Batch [3300/3639], Train Loss (last batch group): 2.5424
[19-03 11:09] Epoch [12/100], Batch [3400/3639], Train Loss (last batch group): 2.5331
[19-03 11:11] Epoch [12/100], Batch [3500/3639], Train Loss (last batch group): 2.5380
[19-03 11:12] Epoch [12/100], Batch [3600/3639], Train Loss (last batch group): 2.5641
[19-03 11:13] Epoch [12/100] - Average Train Loss: 2.5368
Epoch [12/100] - Validation Loss: 2.5250
[19-03 11:19] Epoch [13/100], Batch [100/3639], Train Loss (last batch group): 2.5738
[19-03 11:21] Epoch [13/100], Batch [200/3639], Train Loss (last batch group): 2.5653
[19-03 11:22] Epoch [13/100], Batch [300/3639], Train Loss (last batch group): 2.5395
[19-03 11:24] Epoch [13/100], Batch [400/3639], Train Loss (last batch group): 2.5564
[19-03 11:25] Epoch [13/100], Batch [500/3639], Train Loss (last batch group): 2.5406
[19-03 11:27] Epoch [13/100], Batch [600/3639], Train Loss (last batch group): 2.5448
[19-03 11:29] Epoch [13/100], Batch [700/3639], Train Loss (last batch group): 2.5353
[19-03 11:30] Epoch [13/100], Batch [800/3639], Train Loss (last batch group): 2.5392
[19-03 11:32] Epoch [13/100], Batch [900/3639], Train Loss (last batch group): 2.5670
[19-03 11:34] Epoch [13/100], Batch [1000/3639], Train Loss (last batch group): 2.5566
[19-03 11:35] Epoch [13/100], Batch [1100/3639], Train Loss (last batch group): 2.5581
[19-03 11:37] Epoch [13/100], Batch [1200/3639], Train Loss (last batch group): 2.5455
[19-03 11:39] Epoch [13/100], Batch [1300/3639], Train Loss (last batch group): 2.5428
[19-03 11:40] Epoch [13/100], Batch [1400/3639], Train Loss (last batch group): 2.5443
[19-03 11:42] Epoch [13/100], Batch [1500/3639], Train Loss (last batch group): 2.5350
[19-03 11:43] Epoch [13/100], Batch [1600/3639], Train Loss (last batch group): 2.5468
[19-03 11:45] Epoch [13/100], Batch [1700/3639], Train Loss (last batch group): 2.5389
[19-03 11:47] Epoch [13/100], Batch [1800/3639], Train Loss (last batch group): 2.5362
[19-03 11:48] Epoch [13/100], Batch [1900/3639], Train Loss (last batch group): 2.5628
[19-03 11:50] Epoch [13/100], Batch [2000/3639], Train Loss (last batch group): 2.5357
[19-03 11:52] Epoch [13/100], Batch [2100/3639], Train Loss (last batch group): 2.5369
[19-03 11:53] Epoch [13/100], Batch [2200/3639], Train Loss (last batch group): 2.5310
[19-03 11:55] Epoch [13/100], Batch [2300/3639], Train Loss (last batch group): 2.5308
[19-03 11:57] Epoch [13/100], Batch [2400/3639], Train Loss (last batch group): 2.5372
[19-03 11:58] Epoch [13/100], Batch [2500/3639], Train Loss (last batch group): 2.5286
[19-03 12:00] Epoch [13/100], Batch [2600/3639], Train Loss (last batch group): 2.5199
[19-03 12:01] Epoch [13/100], Batch [2700/3639], Train Loss (last batch group): 2.5394
[19-03 12:03] Epoch [13/100], Batch [2800/3639], Train Loss (last batch group): 2.5304
[19-03 12:05] Epoch [13/100], Batch [2900/3639], Train Loss (last batch group): 2.5273

nul
